Subject,Content,Source,Category
,"Wie sauber ist Erdgas im Vergleich mit Erdöl? Erdgas und Erdöl stehen sich weltweit als Konkurrenzenergien gegenüber. Erdgas hat in den letzten Jahren stark an Bedeutung gewonnen. Es verursacht weniger Schadstoffe als Erdöl. [Einbinden Tabelle]. Da Heizöl unter anderem Schwefel, organisch gebundenen Stickstoff und mehr Kohlenstoff als Erdgas enthält, produzieren Ölfeuerungen bei gleichen Verbrennungsbedingungen grundsätzlich mehr Schwefeldioxid, Stickoxide und Kohlendioxid als Erdgas.",FAQ (Q&A),Warme
,"Wird mir der Biogasanteil als erneuerbare Energie bei Neubauten oder beim Heizungsersatz angerechnet? Nein, eine Anrechnung ist im Kanton Bern aktuell nicht möglich. Der Grenzwert des gewichteten Energiebedarfs für Neubauten kann nur mit Massnahmen am Standort wie Dämmung oder Installation einer bestimmten Heizung (z.B. Wärmepumpe, Pellets) erfüllt werden, nicht aber durch den Bezug von Biogas mit einer Gasheizung. Eine geplante Revision des Energiegesetzes, welche 2019 zur Abstimmung kommt, würde aber Biogas beim Heizungsersatz akzeptieren.",FAQ (Q&A),Warme
,"Wie oft kommt der Kaminfeger, um den Erdgaskessel zu reinigen? Atmosphärische Erdgasheizkessel benötigen keinen Kaminfeger mehr. Dazu gehören alle Arten von Zimmeröfen und Zentralheizungen, die kein Gebläse für die Verbrennung benötigen. Auch bei Kondensations-Erdgasheizkesseln mit Gebläseunterstützung zum Abtransport der Abgase ist dies der Fall. Solche Geräte werden durch die Feuerungskontrolle erfasst. Der Kaminfeger hat das Recht, die Abgasführung durch Rauchrohr und Kamin zu kontrollieren.",FAQ (Q&A),Warme
,"Wird für den Biogas-Anteil auch die CO2-Abgabe erhoben? Nein, für den Anteil Biogas muss keine CO2-Abgabe bezahlt werden. Deshalb wird beim Bezug von Biogas  die CO2-Abgabe nur auf dem Erdgas-Anteil erhoben.",FAQ (Q&A),Warme
,Wie kann ich Biogas bestellen? Biogas können Sie wie folgt bestellen: Über das Kundenportal (kundenportal.ewb.ch) oder Telefonisch unter der Nummer 031 321 31 11,FAQ (Q&A),Warme
,"Warum wird der Kuchen im Gasbackofen immer auf der hinteren Seite schwarz und vorne bleibt er hell? Beim Gasbackofen ist es wichtig, dass nur Originalkuchenbleche verwendet werden und die Bleche bis zum Anschlag in den Ofen geschoben werden. Runde Kuchenbleche müssen immer auf ein normales Blech und nicht etwa auf ein Gitter gelegt werden.",FAQ (Q&A),Warme
,"Wo in der Stadt Bern sind Fernwärmeleitungen vorhanden? Unser Fernwärmenetz deckt das Gebiet zwischen vorderer Länggasse im Norden und Mattenhof im Süden, Weyermannshaus im Westen und Zytglogge im Osten ab.",FAQ (Q&A),Warme
,"Wie setzen sich die Preise bei Energie Wasser Bern zusammen? Kunden, welche Erdgas vornehmlich zum Heizen nutzen, bezahlen neben dem Arbeitstarif (Tarif der Energie in kWh) einen sogenannten Leistungstarif, der auf der installierten Leistung der Anlage basiert. Kunden die Gas lediglich fürs Kochen beziehen, bezahlen neben dem Arbeitstarif (Tarif der Energie in kWh) eine sogenannte Grundgebühr. Die aktuell gültigen Tarife sind unter der Rubrik Tarife ersichtlich.",FAQ (Q&A),Warme
,"Wie wird Biogas für Treibstoff und fürs Heizen erzeugt? Zur Erzeugung von Biogas werden organische Materialien bei bestimmten Temperaturen unter Luft- und Lichtabschluss in Biogasanlagen vergoren. Verwendet werden als Ausgangsstoffe Klärschlamm und verschiedene biologisch verwertbare Abfälle organischen Ursprungs, also Grüngut und Speisereste, wie sie im Haushalt anfallen. Im ersten Schritt entsteht zunächst Rohbiogas, das sich vor allem aus Methan und Kohlendioxid zusammensetzt. Weitere Bestandteile sind Stickstoff, Sauerstoff und Schwefelwasserstoff. Dieses Rohbiogas wird auf Erdgasqualität aufbereitet und in das bestehende Erdgasnetz eingespeist. Dazu wird es von Kohlendioxid und Schwefelwasserstoff gereinigt und der Methangehalt auf mindestens 96 Prozent gesteigert. Das so veredelte Biogas, auch als Biomethan bezeichnet, muss vor der Einspeisung in das Erdgasnetz nur noch auf den entsprechenden Betriebsdruck verdichtet werden.",FAQ (Q&A),Warme
,"Was muss ich mir unter dem Nutzungsprofil vorstellen? Die Kundinnen und Kunden von Energie Wasser Bern nutzen Erdgas auf unterschiedliche Weise, etwa zum Kochen, Heizen oder für industrielle Prozesse. Zudem wird Erdgas zu unterschiedlichen Zeiten und in unterschiedlichen Mengen bezogen. Damit wird das Verteilnetz unterschiedlich stark belastet. Aus diesen Faktoren ergibt sich das Nutzungsprofil für die verschiedenen Erdgasanlagen.",FAQ (Q&A),Warme
,"Welche Leistung wird mir effektiv verrechnet? Jede Erdgasanlage hat eine maximale Leistung, die in Kilowatt ausgedrückt wird. Zur Berechnung des Leistungspreises wird jedoch nicht die maximale Leistung einer Anlage berücksichtigt, sondern nur ein reduzierter Anteil. Dieser Anteil wird aufgrund des Nutzungsfaktors bestimmt. Der Nutzungsfaktor wiederum wird gemäss dem Nutzungsprofil von Erdgasanlagen definiert. Energie Wasser Bern garantiert, dass die maximale Leistung jederzeit bezogen werden kann, so beispielsweise an kalten Wintertagen.",FAQ (Q&A),Warme
,"Woher stammt der Kehricht, der für die Produktion der Fernwärme genutzt wird? Der Abfall stammt aus der Stadt Bern und von rund 20 Agglomerationsgemeinden sowie von zahlreichen Firmen.",FAQ (Q&A),Warme
,"Wie sicher ist Erdgas? Unsere Bautenkontrolle überprüft periodisch sämtliche Hausinstallationen und Apparate auf freiwilliger Basis. Eine spezielle Equipe der Rohrnetzabteilung untersucht das Leitungsnetz auf eventuelle Undichtigkeiten. Obwohl ein Austritt von Erdgas nie ganz ausgeschlossen werden kann, ist somit ein hoher Sicherheitsstandard gewährleistet. Im Gegensatz zu anderen Gasen ist Erdgas leichter als Luft und kann sich verflüchtigen. Die Explosionsgrenze liegt bei einer Sättigung zwischen 5–15 %. Unterhalb von 5% ist zu wenig Gas und oberhalb von 15% ist zu viel Gas für eine Explosion vorhanden. Vor Inbetriebnahme einer Gasinstallation werden die Leitungen abgepresst und erst durch unsere Installationskontrolle freigegeben, wenn die Sicherheitsbestimmungen eingehalten werden. Flüssiggase wie Propan und Butan, die etwa im Campingbereich verwendet werden, sind im Gegensatz zu Erdgas schwerer als Luft und stellen ein höheres Sicherheitsrisiko dar, weil in der Regel auch keine Überprüfung der Installationen durch Fachleute erfolgt.",FAQ (Q&A),Warme
,"Fliesst denn aus der Leitung im Keller etwas anderes als beim Nachbar, der ausschliesslich Erdgas bezieht? Nein, alle Kunden erhalten physikalisch das gleiche Produkt. Wer Biogas bezieht, kauft mit dem Beitrag einen ökologischen Mehrwert, nämlich erneuerbare und CO2-neutrale Energie in Form von Biogas. Diese Menge an Biogas wird mehrheitlich in der ara bern produziert und ins Erdgas-Netz von Energie Wasser Bern eingespeist. Die Schweizerische Oberzolldirektion überwacht die Mengenbilanzierung. Weitere Mengen stammen aus dem europäischen Ausland. Auch diese Mengen werden in einem anerkannten Register geführt und nur für Energie Wasser Bern abgebucht. Diese Art und Weise der Bilanzierung hat sich im Bereich Ökostrom bereits bewährt.",FAQ (Q&A),Warme
,"Wo kauft Energie Wasser Bern das Erdgas ein? Mehrere städtische Versorgungsunternehmen haben vor einigen Jahren den Gasverbund Mittelland (GVM) gegründet. Diese Non-Profit-Organisation hat die Aufgabe, für alle Partnerunternehmen gemeinsam Erdgas einzukaufen. Durch die grössere Einkaufsmenge können wesentlich bessere Preise erzielt werden. Die Mitarbeitenden des GVM haben das entsprechende Fachwissen und eine jahrelange Erfahrung. Es wäre daher nicht sinnvoll, wenn alle Versorgungsunternehmen selber Verträge aushandeln würden.",FAQ (Q&A),Warme
,"Warum gibt es Energieversorgungsunternehmen, die tiefere Preise haben als Energie Wasser Bern, obwohl sie das Erdgas auch beim Gasverbund Mittelland beziehen? Das eigentliche Erdgas macht nur einen Teil des Preises aus, bei uns sind es etwa 50 Prozent. Dazu kommen die Netzkosten, die von Region zu Region völlig unterschiedlich sind. Sie hängen etwa von der Anzahl Kunden (Anschlussdichte), von der Topografie des Gebiets und vom Zustand des Netzes ab. Zudem müssen für einen Preisvergleich immer auch der Grundpreis und die Anschlusskosten betrachtet werden.",FAQ (Q&A),Warme
,"Was gibt es für Unterschiede gegenüber Erdgas? Erdgas und Biogas sind physikalisch die gleichen Produkte, damit auch seine Eigenschaften wie z.B. farb- und geruchlos und der Brennwert. Der Unterschied ist: Erdgas ist ein fossiler Energieträger und über Jahrmillionen aus organischen Materialien entstanden. Biogas ist ein erneuerbarer Energieträger und wird immer wieder neu produziert.",FAQ (Q&A),Warme
,"Wann steigen und sinken die Preise für Erdgas? In der Vergangenheit war der Gaspreis über langfristige Beschaffungsverträge stark an den Ölpreis gekoppelt. In den letzten Jahren hat die Schweizer Erdgas-Wirtschaft ihren Anteil an der ölpreisgebundenen Beschaffung stark reduziert, um die Flexibilität beim Einkauf zu erhöhen. Dagegen hat die kurz- und mittelfristige Beschaffung an den Energiemärkten an Bedeutung gewonnen. Der Ölpreis beeinflusst den Erdgaspreis jedoch weiterhin, da ein gewisser Wettbewerb unter diesen Energieträgern herrscht. Beispielsweise können Heizungen oder industrielle Prozesse sowohl mit Öl wie auch mit Erdgas betrieben werden. Die Gaspreisentwicklung wird heute mehrheitlich von den europäischen Gasmärkten geprägt. Faktoren, welche den Gaspreis beeinflussen, sind beispielsweise die Witterung, die Öl-, Kohle- und Strompreise, das Angebot an flüssigem Erdgas (LNG), laufende Revisionen an Produktionsanlagen und Netzen, die Speicherstände sowie die Wechselkurse.",FAQ (Q&A),Warme
,"Ich wohne ausserhalb der Stadt Bern und beziehe bereits Erdgas bei Energie Wasser Bern. Kann ich auch Biogas beziehen? Ja, Sie können ebenfalls Biogas beziehen, sofern Sie in einer von Energie Wasser Bern versorgten Gemeinde wohnen. Dies sind: Bremgarten, Kirchlindach, Köniz, Münchenbuchsee und Zollikofen.",FAQ (Q&A),Warme
,"Was ist eigentlich der Brennwert und der Umrechnungsfaktor? Der Brennwert benennt den Wärmeinhalt von einem Kubikmeter Erdgas an der Übergabestelle, also beispielsweise der Zähler in Ihrem Haus oder Ihrer Wohnung. Für den Umrechnungsfaktor werden zusätzlich der relevante Erdgasdruck in der Hausinstallation, die durchschnittliche Erdgastemperatur und der barometrische Druck mitberücksichtigt. Diese Einflussfaktoren ergeben einen Umrechnungsfaktor von zurzeit 10.295 kWh/m³. Auf Ihrer Rechnung ist der Umrechnungsfaktor unter dem Begriff «Faktor» aufgeführt.",FAQ (Q&A),Warme
,"Woher kommt unser Erdgas hauptsächlich? Das in der Schweiz verteilte Erdgas wurde in den letzten Jahren aus folgenden Ländern importiert:

ca. 52 % aus Deutschland
ca. 23 % aus den Niederlanden
ca. 10 % aus Frankreich
9 % aus Russland (indirekt gemäss Vertrag mit Deutschland)
6 % aus Italien",FAQ (Q&A),Warme
,"Was ist eine Zündsicherung? Bis zum Jahr 1998 wurden in der Schweiz und auch in unserem Versorgungsgebiet Gasherde ohne Zündsicherung verkauft und installiert. Da diese ein gewisses Sicherheitsrisiko bei nicht sachgemässer Handhabung aufweisen, empfehlen wir, den Kauf und Einbau neuer Gasherde mit Zündsicherung. Bei Gasherden ohne Zündsicherung kann unverbranntes Erdgas bereits durch eine zufällige Drehung des Kochstellen-Schalters ausströmen. Bei zündgesicherten Gasherden besteht dieses Risiko nicht. Damit Erdgas überhaupt ausströmen kann, muss der Schalterknopf beim Anzünden ca. 15 Sekunden lang gedrückt gehalten werden, damit ein Thermo-Element (ein ca. 1 cm langer Metallstift) das Ventil öffnet. Lässt man diesen Knopf zu früh los, wird die Gaszufuhr sofort unterbunden. Erdgas strömt erst dann regelmässig in das Brennelement, wenn die Flamme eine bestimmte Temperatur erreicht hat.",FAQ (Q&A),Warme
,"Wo bekomme ich Auskunft, ob ein neuer Erdgasanschluss möglich ist? Damit ein Haus mit Erdgas beheizt werden kann, muss ein Anschluss ans Gasversorgungsnetz gebaut werden. Für Laien ist es nicht ersichtlich, in welchen Strassenzügen eine Gasversorgungsleitung verlegt. Rufen Sie uns einfach an – wir sagen Ihnen gerne, ob ein Anschluss für Ihre Liegenschaft in Frage kommt. Telefon: 031 321 31 11.",FAQ (Q&A),Warme
,"Wie wird die bezogene Fernwärme verrechnet? Die Fernwärmebezüge werden monatlich in Rechnung gestellt. Die Fernwärmerechnung setzt sich zusammen aus dem Leistungspreis und dem Arbeitspreis. Der Leistungspreis ist ein vereinbarter Preis pro Kilowatt (kW) und Jahr. Je grösser das zu versorgende Gebäude ist, desto höher sind die Kosten für die Leistung. Pro Monat wird 1/12 des zu entrichtenden Leistungspreises verrechnet. Dieser Preis deckt die Investitionen in die Fernwärmeinstallationen ab, die wir vornehmen. Der effektive Energieverbrauch in kWh wird über den Arbeitspreis verrechnet.",FAQ (Q&A),Warme
,"Ich kann den Gasbackofen nicht gut anzünden, muss lange auf den Schaltknopf drücken. Was mache ich falsch? Wenn der Schaltknopf zu wenig eingedrückt und zu wenig lange gewartet wird, kann der Gasdurchfluss nicht freigegeben werden. Es ist deshalb wichtig, dass der Schaltknopf bis zum Anschlag eingedrückt wird. Zählen Sie langsam auf 5.",FAQ (Q&A),Warme
,"Treibt nicht die Monopolsituation beim Erdgas die Preise in die Höhe - wären sie bei einem geöffneten Markt tiefer? Eine allfällige Marktöffnung hätte kaum eine preissenkende Wirkung, da in der Schweiz alle Versorgungsunternehmen das Erdgas von einigen wenigen Produzenten oder Handelsfirmen im Ausland beziehen. Zudem steht Erdgas bereits heute im Wettbewerb mit anderen Brennstoffen wie etwa Holz. Darum kann es nicht in unserem Interesse sein, die Preise unnötig anzuheben, weil dadurch die Konkurrenzfähigkeit von Erdgas schlechter würde.",FAQ (Q&A),Warme
,Wie kann ich ewb.ÖKO.Fernwärme bestellen? Und wie viel kostet diese? Bestellen Sie ewb.ÖKO.Fernwärme mit dem Bestellformular oder rufen Sie uns an unter der Nummer 031 321 31 11. Unsere Mitarbeitenden beraten Sie gerne. Für den Anteil ewb.ÖKO.Fernwärme bezahlen Sie einen Aufpreis von 3.90 Rappen pro Kilowattstunde auf dem Arbeitstarif.,FAQ (Q&A),Warme
,Wie hoch ist der Wirkungsgrad der Fernwärmeversorgung (FWV) in Bern? 80 Prozent des Energieinhaltes von Kehricht setzt die FWV in Nutzenergie um – ein ausserordentlich hoher thermischer Wirkungsgrad. Der energetische Gesamtwirkungsgrad liegt mit deutlich über 50 Prozent nahe am überhaupt erreichbaren Maximum.,FAQ (Q&A),Warme
,Wie viel Kehricht wird pro Jahr für die Produktion von Fernwärme genutzt? Die Verbrennungskapazität liegt bei rund 110‘000 Tonnen Kehricht pro Jahr.,FAQ (Q&A),Warme
,"Wie oft muss ein Erdgasgerät kontrolliert werden? Diese Frage kann nicht generell beantwortet werden. Heizungen werden von der Feuerungskontrolle alle 2 Jahre überprüft. Sollten zu diesem Zeitpunkt die Abgaswerte nicht mehr den Vorschriften entsprechen, muss ein Geräte-Service durchgeführt werden. Für so genannte Badeöfen, in der Fachsprache Durchlauf-Wassererwärmer genannt, ist es ratsam, bei regelmässigem Betrieb mindestens alle 2 Jahre einen Fachmann beizuziehen. Wenn mehrmals die gleichen Störungen auftreten, sollte dies schon früher geschehen. Neuere Apparate besitzen einen Fühler beim Zugunterbrecher, der die Abschaltung der Gaszufuhr bewirkt, wenn die Abgase nicht mehr korrekt abziehen.",FAQ (Q&A),Warme
,"Wo muss ich mich melden, wenn ich mich über Erdgas beraten lassen möchte? Unsere Mitarbeitenden im Kundencenter vermitteln Sie gerne an unsere kompetenten Fachleute.",FAQ (Q&A),Warme
,"Wie hoch ist der Absatz von Erdgas in Bern und in der Schweiz? Welchen Marktanteil hat Erdgas bezogen auf den Wärmemarkt? In der Region Bern betrug der Gasabsatz in den letzten Jahren mehr als 1 Mrd. kWh, was einer Heizleistung von etwa 110 Mio. Liter Heizöl entspricht. Der Absatz von Erdgas in der ganzen Schweiz beläuft sich auf ca. 38 Mrd. Kilowattstunden (kWh) pro Jahr. Dies entspricht etwa der Heizleistung von 3,8 Mrd. Liter konventionellem Heizöl. Bezogen auf den Wärmemarkt ergibt das einen Anteil von ca. 25 Prozent. Der Erdgas-Anteil am gesamten Energieabsatz in der Schweiz beträgt rund 12 Prozent.",FAQ (Q&A),Warme
,"Welche Biogas-Produkte kann ich bei Energie Wasser Bern beziehen? Sie können folgende Produkte mit Biogas beziehen:

Erdgas mit 25% Biogas
Erdgas mit 50% Biogas
100% Biogas
Um vom CO2-neutralen und erneuerbaren Biogas profitieren zu können, müssen Sie in einer von Energie Wasser Bern versorgten Gemeinde wohnen.",FAQ (Q&A),Warme
,"Wer gewährleistet, dass Energie Wasser Bern trotz Monopol die Preise nicht beliebig erhöht? Energie Wasser Bern kann die Tarife nur mit Zustimmung des Gemeinderats der Stadt Bern anpassen. Auch sind wir gesetzlich verpflichtet, eine Stellungnahme bei der Preisüberwachung einzuholen. Der Gemeinderat prüft diese und entscheidet danach über die Einführung. Dieses Vorgehen stellt sicher, dass Preisanpassungen nicht auf Willkür, sondern auf rationalen Begründungen basieren. Zudem müssen bei einer Überarbeitung des Preissystems die Erdgasverordnung und die Erdgastarife angepasst werden. Auch diese werden vom Gemeinderat verabschiedet. Das Tarifsystem wurde vom Preisüberwacher am 11. Juni 2010 gutgeheissen. Der Gemeinderat hat der Einführung des neuen Tarifsystems auf Antrag des Verwaltungsrats von Energie Wasser Bern am 18. August 2010 zugestimmt.",FAQ (Q&A),Warme
